 1.000000000000E-02 -7.000000002908E+02  9.177306845293E+02 -1.617730684820E+03
 3.162000000000E+01 -7.008656511948E+02  9.701743203182E+02 -1.671039971513E+03
 3.163000000000E+01 -7.008592911518E+02  9.716769743049E+02 -1.672536265457E+03
 3.164000000000E+01 -7.008526440485E+02  9.728163810879E+02 -1.673669025136E+03
 3.165000000000E+01 -7.008603007861E+02  9.719423717228E+02 -1.672802672509E+03
 3.166000000000E+01 -7.008505445935E+02  9.718116205905E+02 -1.672662165184E+03
 3.167000000000E+01 -7.008459366543E+02  9.758375166317E+02 -1.676683453286E+03
 3.168000000000E+01 -7.008513400115E+02  9.835124785617E+02 -1.684363818573E+03
 3.169000000000E+01 -7.008462366351E+02  9.904556119426E+02 -1.691301848578E+03
 3.170000000000E+01 -7.008482801584E+02  9.935444214502E+02 -1.694392701609E+03
 3.171000000000E+01 -7.008385497110E+02  9.926038242820E+02 -1.693442373993E+03
 3.172000000000E+01 -7.008429072472E+02  9.880065697535E+02 -1.688849477001E+03
 3.173000000000E+01 -7.008495555918E+02  9.797738379559E+02 -1.680623393548E+03
 3.174000000000E+01 -7.008441585973E+02  9.696477691627E+02 -1.670491927760E+03
 3.175000000000E+01 -7.008495048144E+02  9.616617204397E+02 -1.662511225254E+03
 3.176000000000E+01 -7.008395059262E+02  9.607920343769E+02 -1.661631540303E+03
 3.177000000000E+01 -7.008364741323E+02  9.690073722372E+02 -1.669843846370E+03
 3.178000000000E+01 -7.008311562877E+02  9.804720745977E+02 -1.681303230885E+03
 3.179000000000E+01 -7.008424377196E+02  9.866084227507E+02 -1.687450860470E+03
 3.180000000000E+01 -7.008367831399E+02  9.844572565019E+02 -1.685294039642E+03
 3.181000000000E+01 -7.008282970498E+02  9.773740472659E+02 -1.678202344316E+03
 3.182000000000E+01 -7.008290337123E+02  9.713928603421E+02 -1.672221894054E+03
 3.183000000000E+01 -7.008310754069E+02  9.712579626162E+02 -1.672089038023E+03
 3.184000000000E+01 -7.008315947396E+02  9.780729871761E+02 -1.678904581916E+03
 3.185000000000E+01 -7.008359624534E+02  9.902527041857E+02 -1.691088666639E+03
 3.186000000000E+01 -7.008380267522E+02  1.004595953356E+03 -1.705433980109E+03
 3.187000000000E+01 -7.008275444903E+02  1.017588516577E+03 -1.718416061067E+03
 3.188000000000E+01 -7.008247398494E+02  1.026231479707E+03 -1.727056219557E+03
 3.189000000000E+01 -7.008249929495E+02  1.028486513282E+03 -1.729311506231E+03
 3.190000000000E+01 -7.008259995788E+02  1.024689041003E+03 -1.725515040582E+03
 3.191000000000E+01 -7.008344446237E+02  1.017340139611E+03 -1.718174584234E+03
 3.192000000000E+01 -7.008352107318E+02  1.007645051758E+03 -1.708480262490E+03
 3.193000000000E+01 -7.008310813686E+02  9.972070082139E+02 -1.698038089583E+03
 3.194000000000E+01 -7.008356766727E+02  9.909113989424E+02 -1.691747075615E+03
 3.195000000000E+01 -7.008362074794E+02  9.908565586972E+02 -1.691692766177E+03
 3.196000000000E+01 -7.008298229634E+02  9.945516855416E+02 -1.695381508505E+03
 3.197000000000E+01 -7.008300897491E+02  9.992366432821E+02 -1.700066733031E+03
 3.198000000000E+01 -7.008178139510E+02  1.002672985516E+03 -1.703490799467E+03
 3.199000000000E+01 -7.008267635166E+02  1.003075427798E+03 -1.703902191314E+03
 3.200000000000E+01 -7.008313541844E+02  1.001414222762E+03 -1.702245576946E+03
 3.201000000000E+01 -7.008287999930E+02  9.997986358993E+02 -1.700627435892E+03
 3.202000000000E+01 -7.008357108381E+02  9.981328100033E+02 -1.698968520841E+03
 3.203000000000E+01 -7.008426103712E+02  9.970249165521E+02 -1.697867526923E+03
 3.204000000000E+01 -7.008449443968E+02  9.976851196138E+02 -1.698530064011E+03
 3.205000000000E+01 -7.008337094080E+02  9.963702897116E+02 -1.697203999120E+03
 3.206000000000E+01 -7.008331584373E+02  9.902420878832E+02 -1.691075246321E+03
 3.207000000000E+01 -7.008374764115E+02  9.850308394952E+02 -1.685868315907E+03
 3.208000000000E+01 -7.008462194787E+02  9.850989675760E+02 -1.685945187055E+03
 3.209000000000E+01 -7.008487884049E+02  9.857581133051E+02 -1.686606901710E+03
 3.210000000000E+01 -7.008462175936E+02  9.846826911392E+02 -1.685528908733E+03
 3.211000000000E+01 -7.008326491305E+02  9.827538164342E+02 -1.683586465565E+03
 3.212000000000E+01 -7.008318694891E+02  9.804767791979E+02 -1.681308648687E+03
 3.213000000000E+01 -7.008280254889E+02  9.794301206773E+02 -1.680258146166E+03
 3.214000000000E+01 -7.008364886625E+02  9.800022885554E+02 -1.680838777218E+03
 3.215000000000E+01 -7.008385311126E+02  9.803477653387E+02 -1.681186296451E+03
 3.216000000000E+01 -7.008387739141E+02  9.808940630063E+02 -1.681732836920E+03
 3.217000000000E+01 -7.008398035140E+02  9.830210868737E+02 -1.683860890388E+03
 3.218000000000E+01 -7.008382825109E+02  9.858924954902E+02 -1.686730778001E+03
 3.219000000000E+01 -7.008441733965E+02  9.873993900456E+02 -1.688243563442E+03
 3.220000000000E+01 -7.008423691671E+02  9.869255266808E+02 -1.687767895848E+03
 3.221000000000E+01 -7.008408193706E+02  9.860294621081E+02 -1.686870281479E+03
 3.222000000000E+01 -7.008334041810E+02  9.862954843278E+02 -1.687128888509E+03
 3.223000000000E+01 -7.008160128389E+02  9.864875257534E+02 -1.687303538592E+03
 3.224000000000E+01 -7.008221482738E+02  9.846557116600E+02 -1.685477859934E+03
 3.225000000000E+01 -7.008298137901E+02  9.818121362513E+02 -1.682641950041E+03
 3.226000000000E+01 -7.008300669137E+02  9.799882205044E+02 -1.680818287418E+03
 3.227000000000E+01 -7.008310989242E+02  9.797131357587E+02 -1.680544234683E+03
 3.228000000000E+01 -7.008257408444E+02  9.798603399359E+02 -1.680686080780E+03
 3.229000000000E+01 -7.008334329868E+02  9.782715713080E+02 -1.679105004295E+03
 3.230000000000E+01 -7.008282994312E+02  9.739872692791E+02 -1.674815568710E+03
 3.231000000000E+01 -7.008262196618E+02  9.699782319031E+02 -1.670804451565E+03
 3.232000000000E+01 -7.008264750118E+02  9.711328957306E+02 -1.671959370742E+03
 3.233000000000E+01 -7.008267564041E+02  9.778901145536E+02 -1.678716870958E+03
 3.234000000000E+01 -7.008283212337E+02  9.861679635581E+02 -1.686996284792E+03
 3.235000000000E+01 -7.008280768772E+02  9.909929967741E+02 -1.691821073651E+03
 3.236000000000E+01 -7.008190840409E+02  9.905455336103E+02 -1.691364617651E+03
 3.237000000000E+01 -7.008116390312E+02  9.889035371791E+02 -1.689715176210E+03
 3.238000000000E+01 -7.008088341231E+02  9.890416273050E+02 -1.689850461428E+03
 3.239000000000E+01 -7.008113909019E+02  9.900011364728E+02 -1.690812527375E+03
 3.240000000000E+01 -7.008144649549E+02  9.919470324142E+02 -1.692761497369E+03
 3.241000000000E+01 -7.008091117490E+02  9.944145726681E+02 -1.695223684417E+03
 3.242000000000E+01 -7.008162920339E+02  9.944795501249E+02 -1.695295842159E+03
 3.243000000000E+01 -7.008111457951E+02  9.909337639928E+02 -1.691744909788E+03
 3.244000000000E+01 -7.008144388477E+02  9.880827294736E+02 -1.688897168321E+03
 3.245000000000E+01 -7.008072948398E+02  9.903938124098E+02 -1.691201107250E+03
 3.246000000000E+01 -7.008193466343E+02  9.951009547439E+02 -1.695920301378E+03
 3.247000000000E+01 -7.008165332967E+02  9.985252076523E+02 -1.699341740949E+03
 3.248000000000E+01 -7.008137041973E+02  9.997707603800E+02 -1.700584464577E+03
 3.249000000000E+01 -7.008078131082E+02  1.000173267309E+03 -1.700981080417E+03
 3.250000000000E+01 -7.008004034177E+02  1.000133513264E+03 -1.700933916682E+03
 3.251000000000E+01 -7.008060508992E+02  9.978959165531E+02 -1.698701967452E+03
 3.252000000000E+01 -7.008231995345E+02  9.919306066715E+02 -1.692753806206E+03
 3.253000000000E+01 -7.008206139823E+02  9.834666628986E+02 -1.684287276881E+03
 3.254000000000E+01 -7.008152114685E+02  9.769356153875E+02 -1.677750826856E+03
 3.255000000000E+01 -7.008088284616E+02  9.761872385734E+02 -1.676996067035E+03
 3.256000000000E+01 -7.008037405495E+02  9.793628310900E+02 -1.680166571639E+03
 3.257000000000E+01 -7.007976184228E+02  9.819321998337E+02 -1.682729818257E+03
 3.258000000000E+01 -7.007950593884E+02  9.810960284368E+02 -1.681891087825E+03
 3.259000000000E+01 -7.007998682223E+02  9.784756519990E+02 -1.679275520221E+03
 3.260000000000E+01 -7.008070635861E+02  9.811290877638E+02 -1.681936151350E+03
 3.261000000000E+01 -7.008089141519E+02  9.853658340230E+02 -1.686174748175E+03
 3.262000000000E+01 -7.008024981303E+02  9.825594053541E+02 -1.683361903484E+03
 3.263000000000E+01 -7.008024544399E+02  9.742043058764E+02 -1.675006760316E+03
 3.264000000000E+01 -7.008047151697E+02  9.672354868547E+02 -1.668040202024E+03
 3.265000000000E+01 -7.008164708600E+02  9.683616146382E+02 -1.669178085498E+03
 3.266000000000E+01 -7.008149537813E+02  9.800008691872E+02 -1.680815822969E+03
 3.267000000000E+01 -7.008121974272E+02  9.981470090256E+02 -1.698959206453E+03
 3.268000000000E+01 -7.008058360250E+02  1.013383693060E+03 -1.714189529085E+03
 3.269000000000E+01 -7.008071050377E+02  1.019059032197E+03 -1.719866137235E+03
 3.270000000000E+01 -7.008016979745E+02  1.015774989259E+03 -1.716576687234E+03
 3.271000000000E+01 -7.007965653658E+02  1.007870773863E+03 -1.708667339229E+03
 3.272000000000E+01 -7.007909382317E+02  9.982130300880E+02 -1.699003968320E+03
 3.273000000000E+01 -7.007850284863E+02  9.880909585379E+02 -1.688875987024E+03
 3.274000000000E+01 -7.007852777105E+02  9.813668879586E+02 -1.682152165669E+03
 3.275000000000E+01 -7.007888959695E+02  9.792194632885E+02 -1.680008359258E+03
 3.276000000000E+01 -7.007873613151E+02  9.776128366995E+02 -1.678400198015E+03
 3.277000000000E+01 -7.007860583124E+02  9.760001252483E+02 -1.676786183561E+03
 3.278000000000E+01 -7.007875835532E+02  9.771995460652E+02 -1.677987129618E+03
 3.279000000000E+01 -7.007819590478E+02  9.827520163405E+02 -1.683533975388E+03
 3.280000000000E+01 -7.007930162438E+02  9.905594191718E+02 -1.691352435416E+03
 3.281000000000E+01 -7.007866350342E+02  9.936486189551E+02 -1.694435253989E+03
 3.282000000000E+01 -7.007883905360E+02  9.895658564862E+02 -1.690354247022E+03
 3.283000000000E+01 -7.007821878906E+02  9.844241675868E+02 -1.685206355477E+03
 3.284000000000E+01 -7.007752913792E+02  9.866387947505E+02 -1.687414086130E+03
 3.285000000000E+01 -7.007848356231E+02  9.943135568777E+02 -1.695098392501E+03
 3.286000000000E+01 -7.007830579649E+02  9.975373171509E+02 -1.698320375116E+03
 3.287000000000E+01 -7.007830110109E+02  9.936128416685E+02 -1.694395852679E+03
 3.288000000000E+01 -7.007881112357E+02  9.881218824568E+02 -1.688909993693E+03
 3.289000000000E+01 -7.007957682796E+02  9.845668646565E+02 -1.685362632936E+03
 3.290000000000E+01 -7.007919345663E+02  9.852988517423E+02 -1.686090786309E+03
 3.291000000000E+01 -7.007932427467E+02  9.888244417952E+02 -1.689617684542E+03
 3.292000000000E+01 -7.007924857447E+02  9.906359515151E+02 -1.691428437260E+03
 3.293000000000E+01 -7.007960653038E+02  9.884554145122E+02 -1.689251479816E+03
 3.294000000000E+01 -7.007919428293E+02  9.829216858017E+02 -1.683713628631E+03
 3.295000000000E+01 -7.007960172427E+02  9.777498404373E+02 -1.678545857680E+03
 3.296000000000E+01 -7.007965404783E+02  9.760085973197E+02 -1.676805137798E+03
 3.297000000000E+01 -7.007868441987E+02  9.763897592132E+02 -1.677176603412E+03
 3.298000000000E+01 -7.007914736663E+02  9.748295752032E+02 -1.675621048869E+03
 3.299000000000E+01 -7.007978399950E+02  9.695445423307E+02 -1.670342382326E+03
 3.300000000000E+01 -7.007980540119E+02  9.659042640819E+02 -1.666702318094E+03
 3.301000000000E+01 -7.008019081474E+02  9.697303106533E+02 -1.670532218801E+03
 3.302000000000E+01 -7.008098623807E+02  9.794987011310E+02 -1.680308563512E+03
 3.303000000000E+01 -7.008045081137E+02  9.911928493632E+02 -1.691997357477E+03
 3.304000000000E+01 -7.008017028215E+02  1.000388852586E+03 -1.701190555407E+03
 3.305000000000E+01 -7.007991356982E+02  1.004467773363E+03 -1.705266909061E+03
 3.306000000000E+01 -7.008047500491E+02  1.003817530790E+03 -1.704622280839E+03
 3.307000000000E+01 -7.008103641160E+02  1.000863165509E+03 -1.701673529625E+03
 3.308000000000E+01 -7.008180339658E+02  9.985028465689E+02 -1.699320880535E+03
 3.309000000000E+01 -7.008103610317E+02  9.984489680602E+02 -1.699259329092E+03
 3.310000000000E+01 -7.008009006657E+02  1.000119389312E+03 -1.700920289978E+03
 3.311000000000E+01 -7.007965481413E+02  1.002156226030E+03 -1.702952774172E+03
 3.312000000000E+01 -7.008014039042E+02  1.004634606374E+03 -1.705436010279E+03
 3.313000000000E+01 -7.007896348677E+02  1.008113097746E+03 -1.708902732614E+03
 3.314000000000E+01 -7.007855502190E+02  1.011372176188E+03 -1.712157726407E+03
 3.315000000000E+01 -7.007906632140E+02  1.012830920095E+03 -1.713621583309E+03
 3.316000000000E+01 -7.007896293493E+02  1.013182897470E+03 -1.713972526819E+03
 3.317000000000E+01 -7.007801621578E+02  1.013615892669E+03 -1.714396054827E+03
 3.318000000000E+01 -7.007765711235E+02  1.013956325148E+03 -1.714732896272E+03
 3.319000000000E+01 -7.007793747906E+02  1.015173948514E+03 -1.715953323305E+03
 3.320000000000E+01 -7.007927029300E+02  1.018605322134E+03 -1.719398025064E+03
 3.321000000000E+01 -7.007894116758E+02  1.021835457661E+03 -1.722624869336E+03
 3.322000000000E+01 -7.007781670214E+02  1.019876524775E+03 -1.720654691796E+03
 3.323000000000E+01 -7.007737978840E+02  1.010494604527E+03 -1.711268402411E+03
 3.324000000000E+01 -7.007709536712E+02  9.966634216492E+02 -1.697434375320E+03
 3.325000000000E+01 -7.007758032478E+02  9.832610153956E+02 -1.684036818643E+03
 3.326000000000E+01 -7.007783609323E+02  9.735285444259E+02 -1.674306905358E+03
 3.327000000000E+01 -7.007806837995E+02  9.685029637149E+02 -1.669283647514E+03
 3.328000000000E+01 -7.007832537506E+02  9.665790610491E+02 -1.667362314800E+03
 3.329000000000E+01 -7.007806635147E+02  9.675457200979E+02 -1.668326383613E+03
 3.330000000000E+01 -7.007886061415E+02  9.750367446126E+02 -1.675825350754E+03
 3.331000000000E+01 -7.007758423630E+02  9.875052803187E+02 -1.688281122682E+03
 3.332000000000E+01 -7.007750908341E+02  9.988341593313E+02 -1.699609250165E+03
 3.333000000000E+01 -7.007822574522E+02  1.005146117056E+03 -1.705928374508E+03
 3.334000000000E+01 -7.007914666148E+02  1.005596101760E+03 -1.706387568375E+03
 3.335000000000E+01 -7.007891587919E+02  1.000982492343E+03 -1.701771651135E+03
 3.336000000000E+01 -7.007914352808E+02  9.930598313047E+02 -1.693851266586E+03
 3.337000000000E+01 -7.007893529552E+02  9.871158172023E+02 -1.687905170158E+03
 3.338000000000E+01 -7.007898973219E+02  9.883475970056E+02 -1.689137494328E+03
 3.339000000000E+01 -7.007914617170E+02  9.934603556270E+02 -1.694251817344E+03
 3.340000000000E+01 -7.008027331902E+02  9.979720422559E+02 -1.698774775446E+03
 3.341000000000E+01 -7.008139866569E+02  1.000194523464E+03 -1.701008510121E+03
 3.342000000000E+01 -7.008116441464E+02  1.002007649827E+03 -1.702819293973E+03
 3.343000000000E+01 -7.008162909467E+02  1.007371222107E+03 -1.708187513053E+03
 3.344000000000E+01 -7.008265435678E+02  1.011539421790E+03 -1.712365965358E+03
 3.345000000000E+01 -7.008254870489E+02  1.011575344608E+03 -1.712400831657E+03
 3.346000000000E+01 -7.008231617622E+02  1.010726027481E+03 -1.711549189243E+03
 3.347000000000E+01 -7.008267427097E+02  1.011673491622E+03 -1.712500234332E+03
 3.348000000000E+01 -7.008267555484E+02  1.014431779548E+03 -1.715258535096E+03
 3.349000000000E+01 -7.008249796342E+02  1.016790780769E+03 -1.717615760404E+03
 3.350000000000E+01 -7.008203688134E+02  1.016403957961E+03 -1.717224326775E+03
 3.351000000000E+01 -7.008160071649E+02  1.013408058849E+03 -1.714224066014E+03
 3.352000000000E+01 -7.008144763764E+02  1.008982931797E+03 -1.709797408174E+03
 3.353000000000E+01 -7.008055233657E+02  1.002929476788E+03 -1.703735000154E+03
 3.354000000000E+01 -7.008047497566E+02  9.950875471955E+02 -1.695892296952E+03
 3.355000000000E+01 -7.008034339054E+02  9.876344097580E+02 -1.688437843663E+03
 3.356000000000E+01 -7.007944638142E+02  9.862136031519E+02 -1.687008066966E+03
 3.357000000000E+01 -7.007958034745E+02  9.921808716603E+02 -1.692976675135E+03
 3.358000000000E+01 -7.007938061974E+02  9.974530146334E+02 -1.698246820831E+03
 3.359000000000E+01 -7.007817593953E+02  9.949341084241E+02 -1.695715867819E+03
 3.360000000000E+01 -7.007922038980E+02  9.868312726967E+02 -1.687623476595E+03
 3.361000000000E+01 -7.007929264883E+02  9.810738662827E+02 -1.681866792771E+03
 3.362000000000E+01 -7.007949710910E+02  9.849083879996E+02 -1.685703359091E+03
 3.363000000000E+01 -7.007968383353E+02  9.977415922555E+02 -1.698538430591E+03
 3.364000000000E+01 -7.007930330319E+02  1.008635226155E+03 -1.709428259187E+03
 3.365000000000E+01 -7.007973583344E+02  1.010758962885E+03 -1.711556321220E+03
 3.366000000000E+01 -7.007950070122E+02  1.006481789922E+03 -1.707276796934E+03
 3.367000000000E+01 -7.007947195382E+02  1.002206743951E+03 -1.703001463490E+03
 3.368000000000E+01 -7.007883346637E+02  1.002176501294E+03 -1.702964835958E+03
 3.369000000000E+01 -7.007955442797E+02  1.004161871180E+03 -1.704957415460E+03
 3.370000000000E+01 -7.007901826832E+02  1.002189276530E+03 -1.702979459213E+03
 3.371000000000E+01 -7.007911805964E+02  9.942345673158E+02 -1.695025747912E+03
 3.372000000000E+01 -7.007878200394E+02  9.843427905677E+02 -1.685130610607E+03
 3.373000000000E+01 -7.007983054444E+02  9.780197328136E+02 -1.678818038258E+03
 3.374000000000E+01 -7.008041996540E+02  9.778865514314E+02 -1.678690751085E+03
 3.375000000000E+01 -7.008113999120E+02  9.831011260581E+02 -1.683912525970E+03
 3.376000000000E+01 -7.008180634981E+02  9.894331338927E+02 -1.690251197391E+03
 3.377000000000E+01 -7.008103715065E+02  9.950726812544E+02 -1.695883052761E+03
 3.378000000000E+01 -7.008139756521E+02  1.000605844083E+03 -1.701419819735E+03
 3.379000000000E+01 -7.008147616301E+02  1.003196926530E+03 -1.704011688160E+03
 3.380000000000E+01 -7.008116775353E+02  1.000498699030E+03 -1.701310376565E+03
 3.381000000000E+01 -7.008149910254E+02  9.943520514631E+02 -1.695167042489E+03
 3.382000000000E+01 -7.008195883432E+02  9.876845297818E+02 -1.688504118125E+03
 3.383000000000E+01 -7.008252103972E+02  9.828794250334E+02 -1.683704635431E+03
 3.384000000000E+01 -7.008305959273E+02  9.815586119071E+02 -1.682389207834E+03
 3.385000000000E+01 -7.008347158828E+02  9.823437366938E+02 -1.683178452577E+03
 3.386000000000E+01 -7.008252646489E+02  9.816818669170E+02 -1.682507131566E+03
 3.387000000000E+01 -7.008162953406E+02  9.769386653617E+02 -1.677754960702E+03
 3.388000000000E+01 -7.008213523560E+02  9.705230880337E+02 -1.671344440390E+03
 3.389000000000E+01 -7.008226051637E+02  9.711843518776E+02 -1.672006957041E+03
 3.390000000000E+01 -7.008211263608E+02  9.818122579370E+02 -1.682633384298E+03
 3.391000000000E+01 -7.008221892408E+02  9.939360382443E+02 -1.694758227485E+03
 3.392000000000E+01 -7.008283423817E+02  1.000111307779E+03 -1.700939650161E+03
 3.393000000000E+01 -7.008298505547E+02  9.982348112227E+02 -1.699064661777E+03
